Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
FINC392070,LEC,Seminar on International Financial Management,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Fields,Mitchell A"
FINC392071,LEC,Seminar on International Financial Management,NEWRK,3 Hrs,,Canceled,,
FINC415010,LEC,International Finance,NEWRK,3 Hrs,MWF,10:00AM - 12:25PM,Jan 3 - Feb 4,"Campbell,Terry L"
FINC615010,LEC,International Finance,NEWRK,3 Hrs,MWF,10:00AM - 12:25PM,Jan 3 - Feb 4,"Campbell,Terry L"
FINC619196,LEC,Financial Modeling and Valuation,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Stocker,John Andrew"
FINC619197,LEC,Financial Modeling and Valuation,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Stocker,John Andrew"
FREN106010,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Poindexter,Flora Maxime Florent"
FREN106010,LEC,French II - Elementary/Intermediate,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Poindexter,Flora Maxime Florent"
FREN107010,LEC,French III - Intermediate,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Celli,Judy Anne Celano"
FREN107070,LEC,French III - Intermediate,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
FREN206070,LEC,Culture Through Conversation,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
FREN306070,LEC,Practical Oral/Written Expression,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
FSAN860000,IND,Current Research Topics,NEWRK,1-9 Hrs,ASYN,,Jan 3 - Feb 4,Staff
GEOG120010,LEC,World Regional Geography,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Thayer,Nathan Eli"
GEOG152010,LEC,Climate and Life,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Skeeter,Walker"
GEOG352010,LEC,Refugees and Forced Migration,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Ramsay,Georgina Kathleen"
GEOG466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
GEOG466002,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Veron,Dana Elizabeth"
GEOG666000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
GEOG869000,IND,Master's Thesis,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
GEOL105010,LEC,Geological Hazards and Their Human Impact,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,Staff
GEOL108010,LEC,Volcanoes and Earthquakes,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
GEOL115010L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,MW,12:00PM - 2:30PM,Jan 3 - Feb 4,Staff
GEOL115011L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,MW,3:00PM - 5:30PM,Jan 3 - Feb 4,Staff
GEOL115012L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,TR,12:00PM - 2:30PM,Jan 3 - Feb 4,Staff
GEOL115013L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,TR,3:00PM - 5:30PM,Jan 3 - Feb 4,Staff
GEOL115014L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,MW,6:00PM - 8:30PM,Jan 3 - Feb 4,Staff
GEOL115015L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,TR,6:00PM - 8:30PM,Jan 3 - Feb 4,Staff
GRMN106070,LEC,German II - Elementary/Intermediate,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
GRMN107010,LEC,German III - Intermediate,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Busch,Iris"
GRMN107070,LEC,German III - Intermediate,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
GRMN206070,LEC,Culture Through Conversation,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Toole,Ruth A"
GRMN208070,LEC,Contemporary Germany I,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,Staff
GRMN355070,LEC,Special Topics,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,Staff
HDFS201194,LEC,Life Span Development,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Gordon,Mellissa Sasha Marie"
HDFS201195,LEC,Life Span Development,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Gordon,Mellissa Sasha Marie"
HDFS202194,LEC,Diversity and Families,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Sherif-Trask,Bahira"
HDFS202195,LEC,Diversity and Families,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Sherif-Trask,Bahira"
HDFS203010,LEC,"Racial Identity, Bias and the Self",NEWRK,3 Hrs,,Canceled,,
HDFS223010,LEC,Foundations of Child Development,NEWRK,3 Hrs,MW,10:00AM - 2:00PM,Jan 3 - Feb 4,"Buell,Martha J."
HDFS230061,LEC,Families and Their Communities,NEWRK,3 Hrs,TR,12:00PM - 4:00PM,Jan 3 - Feb 4,"Fleury,Ruth E"
HDFS270194,LEC,Families and Developmental Disabilities,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Johnson,Bridgette G"
HDFS270195,LEC,Families and Developmental Disabilities,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Johnson,Bridgette G"
HDFS334194,LEC,Experiential Education,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Dolan,Danielle Troise"
HDFS334195,LEC,Experiential Education,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Dolan,Danielle Troise"
HDFS347194,LEC,Program Development and Evaluation,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Hallam,Rena Ann"
HDFS347195,LEC,Program Development and Evaluation,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Hallam,Rena Ann"
HDFS436010,PRC,Practicum I in Early Childhood Development,NEWRK,4 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Worden,Lynn J"
HDFS645194,LEC,Programming for Young Children with Special Needs,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Johnson,Bridgette G"
HIST102010,LEC,Europe and the World since 1648,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Haidinger,Brendan William"
HIST103010,LEC,World History to 1400,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Jensen,Jennifer Anne"
HIST104010,LEC,World History since 1400,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Tomak,Benjamin C"
HIST106010,LEC,U.S. History Since 1865,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Wollet,Benjamin Wilkens"
HIST135010,LEC,Introduction to Latin American History,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Richter,Daniel Alex"
HIST137010,LEC,East Asian Civilization:  China,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Wang,Yuanchong"
HIST190010,LEC,History of the Future,NEWRK,3 Hrs,MTWR,7:00PM - 9:00PM,Jan 3 - Feb 4,"Storm,Rachael Anne"
HIST190010,LEC,History of the Future,NEWRK,3 Hrs,MTWR,7:00PM - 9:00PM,Jan 3 - Feb 4,"Storm,Rachael Anne"
HIST211010,LEC,American Military History,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Colbourn,Colin"
HIST221010,LEC,Film and American Society,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Johanningsmeier,Edward"
HIST300010,LEC,Women in American History,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Maestri,Melissa A"
HIST314010,LEC,"The United States, 1914 - 1945",NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Lanctot,Neil John"
HIST318010,LEC,Colonial America,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Bendler,Bruce Arthur"
HIST318080,LEC,Colonial America,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Bendler,Bruce Arthur"
HIST339072,LEC,Topics in European History: FRANCE,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
HIST343010,LEC,Medieval Europe:  1050-1350,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Frassetto,Michael Chester"
HIST343080,LEC,Medieval Europe:  1050-1350,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Frassetto,Michael Chester"
HIST366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
HLTH241010,LEC,Ethical Aspects of Healthcare,NEWRK,3 Hrs,TWR,10:00AM - 11:45AM,Jan 3 - Feb 4,"Royer,Todd Douglas"
HLTH245070,LEC,Cultural Awareness for Health and Healthcare,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Hagstrom,Amy Teresa"
HLTH245194,LEC,Cultural Awareness for Health and Healthcare,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Hagstrom,Amy Teresa"
HLTH315070,LEC,Global Health and Healthcare,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Hagstrom,Amy Teresa"
HLTH492071,LEC,International Healthcare Practicum,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Lehman,Donald C"
HOSP316071,LEC,Intercultural Management and Business Etiquette,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Kwansa,Francis A"
HOSP328070,LEC,International Cuisine and Culture,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Waller,Nicholas Duncan"
HOSP419070,LEC,Advanced Wine and Beverage Management,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Waller,Nicholas Duncan"
ITAL107010,LEC,Italian III - Intermediate,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Morrione,Roberta"
ITAL167070,LEC,SEMINAR: ITALIAN FOR STUDY ABROAD,NEWRK,1 Hrs,TBD,,Jan 3 - Feb 4,"Saggese,Riccarda"
JAPN106010,LEC,Japanese II - Elementary/Intermediate,NEWRK,4 Hrs,MTWRF,1:00PM - 3:15PM,Jan 3 - Feb 4,"VanLuvanee,Eric Mark"
KAAP220010,LEC,Fundamentals of Anatomy and Physiology I,NEWRK,3 Hrs,TR,10:00AM - 11:45AM,Jan 3 - Feb 4,"Greska,Eric"
KAAP221010,LEC,Fundamentals of Anatomy and Physiology II,NEWRK,3 Hrs,TWR,12:00PM - 1:45PM,Jan 3 - Feb 4,"Lennon,Shannon L."
KAAP305010,LEC,Fundamentals of Sports Health Care,NEWRK,3 Hrs,MWF ,1:15PM - 2:45PM ,Jan 3 - Feb 4 ,"Wisthoff,Bethany Anne"
KAAP309010,LEC,Human Anatomy and Physiology I,NEWRK,4 Hrs,TR,2:00PM - 3:45PM,Jan 3 - Feb 4,"Greska,Eric"
KAAP309020L,LAB,Human Anatomy and Physiology I,NEWRK,4 Hrs,TR,4:00PM - 5:45PM,Jan 3 - Feb 4,"Greska,Eric"
KAAP310010,LEC,Human Anatomy & Physiology II,NEWRK,4 Hrs,TR,10:00AM - 11:45AM,Jan 3 - Feb 4,"Williamson,Sheara"
KAAP310020L,LAB,Human Anatomy & Physiology II,NEWRK,4 Hrs,TR,12:00PM - 1:45PM,Jan 3 - Feb 4,"Williamson,Sheara"
KAAP320010,LEC,Principles of Strength/Conditioning,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Schneider,Jeffrey Aaron"
KAAP430010,LEC,Exercise Physiology,NEWRK,4 Hrs,MW,12:00PM - 1:45PM,Jan 3 - Feb 4,"Edwards,David George"
KAAP430020L,LAB,Exercise Physiology,NEWRK,4 Hrs,MW,10:00AM - 11:45AM,Jan 3 - Feb 4,Staff
KAAP440071,LEC,Topics in Exercise Science: INT'L PERSPECTIVES/SPORTS MEDS,NEWRK,3 Hrs,,Canceled,,
KAAP455070,LEC,Advanced Physiology of Exercise,NEWRK,3 Hrs,,Canceled,,
KAAP462010L,LAB,Practicum in Strength and Conditioning,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Schneider,Jeffrey Aaron"
KAAP468000,IND,Senior Special Topics,NEWRK,1-4 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
KAAP485000,IND,Research in Exercise Science,NEWRK,1-3 Hrs,TBD,,-,Staff
KAAP622010,LEC,Lower Extremity and Spine Evaluation with Lab,NEWRK,4 Hrs,MTWRF,8:00AM - 9:30AM,Jan 3 - Feb 4,"Kaminski,Thomas William"
KAAP622020L,LAB,Lower Extremity and Spine Evaluation with Lab,NEWRK,4 Hrs,MTWRF,9:30AM - 10:30AM,Jan 3 - Feb 4,"Stant,Michael Francis"
KAAP623010,LEC,Rehabilitation of Athletic Injuries I,NEWRK,3 Hrs,MTWRF,11:30AM - 1:00PM,Jan 3 - Feb 4,"DeSantis,Brandon Matthew"
KAAP671010,INT,Clinical Exercise Physiology Internship,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Scotolati,Guy James"
KAAP679010,LEC,Primary Preventive Medicine Strategies,NEWRK,3 Hrs,TR ,8:00AM - 9:15AM ,Jan 3 - Feb 4 ,"Scotolati,Guy James"
KAAP681010,LEC,Exercise Testing and Prescription Clinical Competencies Portfolio,NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Overstreet,Brittany Star"
KAAP868000,RSC,Research,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
LARC150010,STD,Representation 2: CAD for Site Design,NEWRK,3 Hrs,MTWRF,6:30PM - 8:15PM,Jan 3 - Feb 4,"Hammaker,Zachery"
LARC166000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
LARC266000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
LARC366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
LARC455010,LEC,Theory & Research Applications in Landscape Architecture,NEWRK,1 Hrs,MW,10:30AM - 11:50AM,Jan 3 - Feb 4,"Bardenhagen,Eric"
LARC455010,LEC,Theory & Research Applications in Landscape Architecture,NEWRK,1 Hrs,MW,10:30AM - 11:50AM,Jan 3 - Feb 4,"Bardenhagen,Eric"
LARC466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
LEAD100010,LEC,"Leadership, Integrity and Change",NEWRK,3 Hrs,MWF,1:00PM - 3:30PM,Jan 3 - Feb 4,"Morrison,James L"
LEAD101070,LEC,Global Contexts for Leadership,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Stein,Karen F"
LEAD166000,IND,SPECIAL PROBLEM,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
LEAD200010,LEC,The Leadership Challenge,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Case Lilly,Jane"
LEAD209010,LEC,Presentation Strategies,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Burke,David R"
LEAD253010D,DIS,Individual Leadership - Building a Foundation for Success,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Middlebrooks,Anthony Eric"
LEAD266000,IND,SPECIAL PROBLEM,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
LEAD300010,LEC,"Leadership, Creativity, and Innovation",NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Middlebrooks,Anthony Eric"
LEAD300070,LEC,"Leadership, Creativity, and Innovation",NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Stein,Karen F"
LEAD340010,LEC,Leadership Internship,NEWRK,3-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Middlebrooks,Anthony Eric"
LEAD366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
LEAD367070,LEC,SEMINAR,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Stein,Karen F"
LING101061,LEC,Introduction to Linguistics I,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Bruening,Benjamin T"
LING102070,LEC,"Language, Mind and Society",NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Straitman,Nina Pahl"
LING202061,LEC,Science of Language,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Sarkar,Sreeparna"
LING366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
LING624010,LEC,Second Language Testing,NEWRK,3 Hrs,MWF,6:00PM - 8:00PM,Jan 3 - Feb 4,"Fields,Michael Ronald"
LLCU106010,LEC,Modern Language II - Elementary/Intermediate: KOREAN FOR BEGINNERS 2,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Yoon,Sunmin"
LLCU207070,FLD,Cultures in Context - Multicultural: FRENCH,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Poindexter,Flora Maxime Florent"
LLCU208070,FLD,Cultures in Context: GERMAN,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Finney,Victoria"
LLCU330070,LEC,Topics: World Literatures and Cultures: COMPETITION IN ANCIENT GREECE,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Sukava,Tyson James"
LLCU624010,LEC,Second Language Testing,NEWRK,3 Hrs,MWF,6:00PM - 8:00PM,Jan 3 - Feb 4,"Fields,Michael Ronald"
MALS619010,LEC,Topics: Science in Society,NEWRK,3 Hrs,TR,5:30PM - 9:15PM,Jan 3 - Feb 4,"Bhatia,Sujata K"
MALS619011,LEC,Topics: Science in Society,NEWRK,3 Hrs,TR,5:30PM - 9:15PM,Jan 3 - Feb 4,"Bhatia,Sujata K"
MALS869000,IND,Master's Thesis,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
MALS879000,IND,Project,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
MATH114010,LEC,College Mathematics and Statistics,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Kataboh,Pascal Kingsley"
MATH114011,LEC,College Mathematics and Statistics,NEWRK,3 Hrs,MTWRF,1:00PM - 2:45PM,Jan 3 - Feb 4,"Li,Dongbin"
MATH115010,LEC,Pre-Calculus,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Weaver,Andrea"
MATH115710,LEC,Pre-Calculus,WILM,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Thompson,Brad"
MATH210010,LEC,Discrete Mathematics I,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Coulter,Robert Scott"
MATH210011,LEC,Discrete Mathematics I,NEWRK,3 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Roehm,Jerome"
MATH221010,LEC,Calculus I,NEWRK,3 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Mim,Mutasim"
MATH221011,LEC,Calculus I,NEWRK,3 Hrs,MTWRF,12:00PM - 2:15PM,Jan 3 - Feb 4,"Mukherjee,Avishek"
MATH221012,LEC,Calculus I,NEWRK,3 Hrs,MTWRF,2:00PM - 4:15PM,Jan 3 - Feb 4,"Hayes,Daniel"
MATH221013,LEC,Calculus I,NEWRK,3 Hrs,MTWRF,12:00PM - 2:15PM,Jan 3 - Feb 4,"Xu,Boyang"
MATH230010,LEC,Finite Mathematics with Applications,NEWRK,3 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Joshi,Kamal"
MATH230011,LEC,Finite Mathematics with Applications,NEWRK,3 Hrs,MTWRF,2:30PM - 4:45PM,Jan 3 - Feb 4,"Joshi,Kamal"
MATH241010,LEC,Analytic Geometry and Calculus A,NEWRK,4 Hrs,MTWRF,8:00AM - 10:15AM,Jan 3 - Feb 4,"Troy,Jerome Robert"
MATH241011,LEC,Analytic Geometry and Calculus A,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Taranchuk,Vladislav"
MATH241012,LEC,Analytic Geometry and Calculus A,NEWRK,4 Hrs,,Canceled,,
MATH241020D,DIS,Analytic Geometry and Calculus A,NEWRK,4 Hrs,TR,12:00PM - 1:30PM,Jan 3 - Feb 4,"Troy,Jerome Robert"
MATH241030D,DIS,Analytic Geometry and Calculus A,NEWRK,4 Hrs,TR,2:00PM - 3:30PM,Jan 3 - Feb 4,"Taranchuk,Vladislav"
MATH241040D,DIS,Analytic Geometry and Calculus A,NEWRK,4 Hrs,,Canceled,,
MATH242010,LEC,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MTWRF,8:00AM - 10:15AM,Jan 3 - Feb 4,"Gupta,Himanshu"
MATH242011,LEC,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Guillot,Dominique"
MATH242014,LEC,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MTWRF,1:00PM - 3:15PM,Jan 3 - Feb 4,"Bush,Michael Antoine Lorenzo"
MATH242014,LEC,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MTWRF,1:00PM - 3:15PM,Jan 3 - Feb 4,"Bush,Michael Antoine Lorenzo"
MATH242020L,LAB,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MR,12:00PM - 1:30PM,Jan 3 - Feb 4,"Gupta,Himanshu"
MATH242030L,LAB,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MR,2:00PM - 3:30PM,Jan 3 - Feb 4,"Guillot,Dominique"
MATH242060L,LAB,Analytic Geometry and Calculus B,NEWRK,4 Hrs,TR,10:30AM - 12:00PM,Jan 3 - Feb 4,"Bush,Michael Antoine Lorenzo"
MATH243011,LEC,Analytic Geometry and Calculus C,NEWRK,4 Hrs,MTWRF,9:00AM - 11:15AM,Jan 3 - Feb 4,"Banerjee,Naya"
MATH243012,LEC,Analytic Geometry and Calculus C,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Nakao,Joseph"
MATH243030L,LAB,Analytic Geometry and Calculus C,NEWRK,4 Hrs,MW,12:00PM - 1:30PM,Jan 3 - Feb 4,"Banerjee,Naya"
MATH243040L,LAB,Analytic Geometry and Calculus C,NEWRK,4 Hrs,MW,2:00PM - 3:30PM,Jan 3 - Feb 4,"Nakao,Joseph"
MATH351010,LEC,Engineering Mathematics I,NEWRK,3 Hrs,MTWRF,10:30AM - 12:15PM,Jan 3 - Feb 4,"Fok,Pak-Wing"
MATH352010,LEC,Engineering Mathematics II,NEWRK,3 Hrs,MTWRF,10:30AM - 12:15PM,Jan 3 - Feb 4,"Ranabhat,Min"
MATH352011,LEC,Engineering Mathematics II,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Ranabhat,Min"
